exec_plan,placement,iter_time,forward,overlap_sync,optimize
444,88888888,2.017895238095238,0,1350.8974361904761,57.08333476190476
344,888888,2.2329809523809523,0,1349.7713519047618,76.73473571428572
624,888888,2.625980952380952,0,2416.0965276190477,75.79983952380952
524,88888,2.6617761904761905,0,2411.348410952381,90.32289142857142
542,88888,2.7412190476190474,0,2636.121988095238,45.683146190476194
642,888888,2.741557142857143,0,2652.6030123809524,38.37597952380953
442,8888,2.7593238095238095,0,2629.9896685714284,56.88053142857143
344,66666666,3.262057142857143,0,1547.2416985714285,75.3711180952381
642,66666666,3.660447619047619,0,3078.2514533333333,38.40855285714286
524,55555555,4.582514285714286,0,2496.1671604761905,91.0010680952381
641,444444,5.296528571428571,0,5243.698528571428,38.33560619047619
